birth_time_known,errors,families,feature_count,houses_included,independence_groups,profile_key,success,warnings
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",eugene_fama_q359317,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",eugene_murdock_q47321170,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",eugenia_del_pino_q4794893,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology""]",18,False,"[""name_input""]",eugenia_of_rome_q949461,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",eugène_delacroix,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",euphrosyne_of_alexandria_q6592140,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology""]",18,False,"[""name_input""]",eva_de_carvalho_chipenda_q113795350,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",eva_klein_q249978,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",eva_ramón_gallegos_q28747641,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",evan_spiegel,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",fabio_pacucci_q58375776,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",fadrique_furio_ceriol_q10729036,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",fakhr_al_din_al_razi_q333703,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",farabi_q160460,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology""]",18,False,"[""name_input""]",fatmah_baothman_q101714000,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",fatte_jang_shah_q4216923,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",faure_essozimna_gnassingbé_q4414,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",faustine_fotso_q16635922,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",felix_aderca_q925452,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",felix_bloch_q123022,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",felix_granda_q5442224,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",felix_salten_q163747,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",ferdinand_magellan,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",ferenc_szálasi_q156473,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",fernando_estévez_q1406652,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",filippo_brunelleschi_q174330,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",finau_mara_q5449770,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",finn_e_kydland_q211097,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",florentino_asensio_barroso_q8213971,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",florica_topârceanu_q24851596,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",fran_leeper_buss_q1440702,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",frances_arnold_q4273363,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",frances_cress_welsing_q5478582,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francesco_laurana_q381224,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francesco_mochi_q1441151,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francesco_robba_q976087,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francis_bacon,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francis_crick,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francis_drake,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francis_edgar_stanley_q5480826,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francis_galton,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francis_leplay_q16636928,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francis_of_assisi,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francis_william_aston_q102291,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francisco_goya,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francisco_mendes_q1389769,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francisco_pizarro,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francisco_salzillo_q2628789,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francisco_solano_lópez_q37677,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",francisco_tito_yupanqui_q1373127,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",franco_modigliani_q205850,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",frank_ankersmit_q2428832,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",frank_de_martini_q68817565,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",frank_forrest_latta_q5486665,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology""]",18,False,"[""name_input""]",franklin_delano_roosevelt,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",franz_joseph_feuchtmayer_q832788,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",franz_kafka,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",franz_kafka_q905,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",franz_liszt,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",franz_reichelt_q112070,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",franz_schubert,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",franz_schulz_q1319487,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",franz_xaver_feuchtmayer_q322550,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",franz_xaver_feuchtmayer_the_younger_q834175,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",françois_duquesnoy_q960381,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",françois_furet_q318667,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",françois_gaspard_adam_q1451049,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",françois_jacob_q218311,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",françois_langlade_q777785,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",36,False,"[""birth_input"", ""name_input""]",françois_legendre_q5493320,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",françois_renaud_q3085670,True,"[""Birth time unknown; houses and angles are excluded.""]"
False,[],"[""gematria"", ""kamea"", ""numerology"", ""vedic""]",42,False,"[""birth_and_name_input"", ""birth_input"", ""name_input""]",françoise_barré_sinoussi_q103844,True,"[""Birth time unknown; houses and angles are excluded.""]"
