association_role,behavior_annotation_status,behavior_observation_count,birth_time_known,documented_behaviors,eligible_as_behavior_negative,feature_families,independence_groups,needs_behavior_annotation,profile_key,symbolic_feature_count,symbolic_feature_ready
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,franz_reichelt_q112070,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,franz_schubert,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,franz_schulz_q1319487,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,franz_xaver_feuchtmayer_q322550,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,franz_xaver_feuchtmayer_the_younger_q834175,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,françois_duquesnoy_q960381,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,françois_furet_q318667,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,françois_gaspard_adam_q1451049,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,françois_jacob_q218311,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,françois_langlade_q777785,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_input"", ""name_input""]",True,françois_legendre_q5493320,36,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,françois_renaud_q3085670,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,françoise_barré_sinoussi_q103844,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,françoise_roch_ramel_q20085699,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,fred_duesenberg_q5495025,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,fred_ebb_q1274807,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,fred_hampton_q1452355,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,fred_hirsch_q3086850,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,fred_hoyle,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,frederick_douglass,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,frida_kahlo,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,friedrich_bergius_q76614,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,friedrich_ebert_jr_q61659,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,friedrich_engels,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,friedrich_hayek_q1325,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,True,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,friedrich_nietzsche,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,friedrich_wilhelm_mengelberg_q832321,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology""]","[""name_input""]",True,friedrich_wilhelm_nietzsche,18,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,fritz_haber_q57075,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,frédéric_chopin,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,frédéric_joliot_curie_q150989,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,True,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,fyodor_dostoevsky,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,g_e_ferguson_q5512212,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,g_e_moore,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,gabriel_móger_q5515765,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,gabriela_mistral_q80871,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,gaetano_kanizsa_q1491020,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,gail_borden_q938794,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,True,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,galileo_galilei,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,garrett_camp,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,gary_geld_q59610973,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology""]","[""name_input""]",True,gary_grossman_q5525177,18,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,gary_s_becker_q191020,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,gaspar_becerra_q712391,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,gaudenzio_ferrari_q734108,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,gavrilo_trojičanin_q16084037,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,gene_de_paul_q731258,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_input"", ""name_input""]",True,geneva_g_belford_q102128979,36,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology""]","[""name_input""]",True,genghis_khan,18,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,geoffrey_chaucer,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,geoffrey_gordon_q124031876,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,georg_limnäus_q20180473,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,georg_petel_q831615,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,georg_wilhelm_friedrich_hegel,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,georg_wilhelm_richmann_q63217,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,george_akerlof_q222541,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,george_armstrong_custer,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,george_berkeley,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,george_de_hevesy_q76951,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,george_edgar_vincent_q1507280,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,george_forrest_q1070832,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,george_frideric_handel,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,george_gamow,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,george_gershwin_q123829,42,True
predictor_only_not_an_outcome_control,missing_behavior_observations,0,False,[],False,"[""gematria"", ""kamea"", ""numerology"", ""vedic""]","[""birth_and_name_input"", ""birth_input"", ""name_input""]",True,george_gurdjieff,42,True
