profile_key,name,wikidata_id,source_url,wikipedia_url,category,birth_date,death_date,birth_place,country,gender,occupation,occupations,description,sitelinks,data_quality,notes
barry_broadfoot_q4864041,Barry Broadfoot,Q4864041,https://www.wikidata.org/wiki/Q4864041,https://en.wikipedia.org/wiki/Barry_Broadfoot,literature,1926-01-21,2003-01-01,Winnipeg,Canada,male,journalist,journalist; opinion journalist,Canadian journalist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
barry_c_barish_q15900993,Barry C. Barish,Q15900993,https://www.wikidata.org/wiki/Q15900993,https://en.wikipedia.org/wiki/Barry_Barish,science,1936-01-27,,Omaha,United States,male,experimental physicist,experimental physicist; university teacher; physicist; astrophysicist,American physicist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
barry_keith_gills_q112144556,Barry Keith Gills,Q112144556,https://www.wikidata.org/wiki/Q112144556,https://en.wikipedia.org/wiki/Barry_K._Gills,science,1956-01-01,,"Washington, D.C.",United States,male,social scientist,social scientist; university teacher,doctoral candidate at the London School of Economics and Political Science,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bars_bek_q4078501,Bars Bek,Q4078501,https://www.wikidata.org/wiki/Q4078501,https://en.wikipedia.org/wiki/Bars_Bek,prominent_figure,,0711-01-01,,,male,,,khagan of Kyrgyz,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bartolomeo_cavaceppi_q3635356,Bartolomeo Cavaceppi,Q3635356,https://www.wikidata.org/wiki/Q3635356,https://en.wikipedia.org/wiki/Bartolomeo_Cavaceppi,visual_art,1715-01-01,1799-12-09,Rome,,male,sculptor,sculptor; restorer,"Italian artist, sculptor, restorer and dealer in antiques (1715-1799)",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bartolomé_ordóñez_q2439697,Bartolomé Ordóñez,Q2439697,https://www.wikidata.org/wiki/Q2439697,https://en.wikipedia.org/wiki/Bartolom%C3%A9_Ord%C3%B3%C3%B1ez,visual_art,1480-00-00,1520-12-10,Burgos,Spain,male,sculptor,sculptor,Spanish artist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bartosz_paprocki_q809575,Bartosz Paprocki,Q809575,https://www.wikidata.org/wiki/Q809575,https://en.wikipedia.org/wiki/Bartosz_Paprocki,literature,1543-01-01,1614-12-27,Stara Wola,Polish–Lithuanian Commonwealth,male,heraldist,heraldist; writer; genealogist; poet,"Czech and Polish genealogist, historian and writer",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
baruch_samuel_blumberg_q105830,Baruch Samuel Blumberg,Q105830,https://www.wikidata.org/wiki/Q105830,https://en.wikipedia.org/wiki/Baruch_Samuel_Blumberg,science,1925-07-28,2011-04-05,Brooklyn,United States,male,physician,physician; anthropologist; virologist; university teacher; inventor; biochemist; geneticist,"American physician, geneticist and Nobel prize winner (1925–2011)",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
baruj_benacerraf_q234701,Baruj Benacerraf,Q234701,https://www.wikidata.org/wiki/Q234701,https://en.wikipedia.org/wiki/Baruj_Benacerraf,science,1920-10-29,2011-08-02,Caracas,Venezuela,male,physiologist,physiologist; immunologist; biologist; physician; university teacher,Venezuelan-American immunologist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
batshugar_enkhbayar_q112230915,Batshugar Enkhbayar,Q112230915,https://www.wikidata.org/wiki/Q112230915,https://en.wikipedia.org/wiki/Enkhbayaryn_Batshugar,politics,1987-05-19,,,,male,,,Mongolian politician,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
baudouin_liwanga_q2891984,Baudouin Liwanga,Q2891984,https://www.wikidata.org/wiki/Q2891984,https://en.wikipedia.org/wiki/Baudouin_Liwanga,politics,1950-01-01,,Belgian Congo,Democratic Republic of the Congo,male,politician,politician; military personnel,Democratic Republic of the Congo politician,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
baysangur_of_benoa_q4075730,Baysangur of Benoa,Q4075730,https://www.wikidata.org/wiki/Q4075730,https://en.wikipedia.org/wiki/Benoyn_Boyshar,military,1794-01-01,1861-01-01,Benoy,,male,military leader,military leader,19th-century Chechen commander,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
belén_clarisa_velutini_q122223597,Belén Clarisa Velutini,Q122223597,https://www.wikidata.org/wiki/Q122223597,https://en.wikipedia.org/wiki/Bel%C3%A9n_Clarisa_Velutini,prominent_figure,1924-03-18,2023-00-00,,,female,,,"french-Venezuelan cultural promoter, social leader, businesswoman, and banker",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ben_bernanke_q201795,Ben Bernanke,Q201795,https://www.wikidata.org/wiki/Q201795,https://en.wikipedia.org/wiki/Ben_Bernanke,politics,1953-12-13,,Augusta,United States,male,economist,economist; politician; professor; banker; teacher; university teacher,American economist (born 1953),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
ben_feringa_q3259614,Ben Feringa,Q3259614,https://www.wikidata.org/wiki/Q3259614,https://en.wikipedia.org/wiki/Ben_Feringa,science,1951-05-18,,Barger-Compascuum,Kingdom of the Netherlands,male,chemist,chemist; university teacher,Dutch Nobel laureate in chemistry,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
benedetto_da_maiano_q675619,Benedetto da Maiano,Q675619,https://www.wikidata.org/wiki/Q675619,https://en.wikipedia.org/wiki/Benedetto_da_Maiano,visual_art,1442-01-01,1497-05-24,Maiano,Italy,male,architect,architect; sculptor,Italian artist and achitect (1442–1497),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bengt_holmström_q354897,Bengt Holmström,Q354897,https://www.wikidata.org/wiki/Q354897,https://en.wikipedia.org/wiki/Bengt_Holmstr%C3%B6m,prominent_figure,1949-04-18,,Helsinki,Finland,male,economist,economist; university teacher,Finnish economist and Nobel laureate,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
benito_mussolini_q23559,Benito Mussolini,Q23559,https://www.wikidata.org/wiki/Q23559,https://en.wikipedia.org/wiki/Benito_Mussolini,politics,1883-07-29,1945-04-28,Predappio,Italian Social Republic,male,journalist,journalist; teacher; politician,dictator of Italy from 1922 to 1945,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
benjamin_list_q105572,Benjamin List,Q105572,https://www.wikidata.org/wiki/Q105572,https://en.wikipedia.org/wiki/Benjamin_List,science,1968-01-11,,Frankfurt am Main,Germany,male,chemist,chemist; university teacher; scientist,German chemist (1968-),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
benvenuto_cellini_q190116,Benvenuto Cellini,Q190116,https://www.wikidata.org/wiki/Q190116,https://en.wikipedia.org/wiki/Benvenuto_Cellini,literature,1500-11-01,1571-02-13,Florence,France,male,sculptor,sculptor; writer; medalist; autobiographer; architectural drafter; goldsmith; art historian; silversmith; musician; jeweler,Florentine sculptor and goldsmith (1500–1571),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bermet_akayeva_q4892570,Bermet Akayeva,Q4892570,https://www.wikidata.org/wiki/Q4892570,https://en.wikipedia.org/wiki/Bermet_Akayeva,politics,1972-06-03,,Saint Petersburg,Soviet Union,female,politician,politician,Kyrgyz politician,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bernard_katz_q4517,Bernard Katz,Q4517,https://www.wikidata.org/wiki/Q4517,https://en.wikipedia.org/wiki/Bernard_Katz,science,1911-03-26,2003-04-20,Leipzig,Germany,male,physician,physician; neuroscientist; university teacher; physicist; chemist; biochemist; biophysicist,German-British biophysicist (1911–2003),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bernard_romans_q2898553,Bernard Romans,Q2898553,https://www.wikidata.org/wiki/Q2898553,https://en.wikipedia.org/wiki/Bernard_Romans,literature,1741-07-06,1784-01-01,Delft,United States,male,explorer,explorer; cartographer; engineer; geographer; botanist,"Dutch-American navigator, surveyor, cartographer, naturalist, engineer, soldier, promoter and writer (1741-1784)",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bernardo_grinspun_q5726779,Bernardo Grinspun,Q5726779,https://www.wikidata.org/wiki/Q5726779,https://en.wikipedia.org/wiki/Bernardo_Grinspun,politics,1925-12-23,1996-10-11,Buenos Aires,Argentina,male,politician,politician; economist,Argentinian politician (1925–1996),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bernardo_de_legarda_q2012270,Bernardo de Legarda,Q2012270,https://www.wikidata.org/wiki/Q2012270,https://en.wikipedia.org/wiki/Bernardo_de_Legarda,visual_art,1700-01-01,1773-06-01,Real Audiencia de Quito,Ecuador,male,sculptor,sculptor; painter; silversmith; cabinetmaker,Ecuadorian sculptor (1700-1773),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bernat_de_sarrià_q8246908,Bernat de Sarrià,Q8246908,https://www.wikidata.org/wiki/Q8246908,https://en.wikipedia.org/wiki/Bernat_de_Sarri%C3%A0,military,1266-00-00,1335-00-00,Sarrià-Sant Gervasi,Crown of Aragon,male,military personnel,military personnel,"Aragon nobleman, diplomat, and admiral",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bertha_isabelle_barker_q134490256,Bertha Isabelle Barker,Q134490256,https://www.wikidata.org/wiki/Q134490256,https://en.wikipedia.org/wiki/Bertha_Isabelle_Barker,prominent_figure,1868-01-06,1963-11-19,,,female,bacteriologist,bacteriologist,American bacteriologist (1868–1963),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bertha_von_suttner_q18456,Bertha von Suttner,Q18456,https://www.wikidata.org/wiki/Q18456,https://en.wikipedia.org/wiki/Bertha_von_Suttner,literature,1843-06-09,1914-06-21,Prague,Austrian Empire,female,writer,writer; novelist; translator; journalist; pacifist; science fiction writer; editor; social activist,"Austrian novelist, radical (organizational) pacifist, editor",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
berthold_auerbach_q76715,Berthold Auerbach,Q76715,https://www.wikidata.org/wiki/Q76715,https://en.wikipedia.org/wiki/Berthold_Auerbach,literature,1812-02-28,1882-02-08,Nordstetten,Kingdom of Württemberg,male,poet,poet; writer,German author (1812–1882),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bertil_ohlin_q179493,Bertil Ohlin,Q179493,https://www.wikidata.org/wiki/Q179493,https://en.wikipedia.org/wiki/Bertil_Ohlin,politics,1899-04-23,1979-08-03,Parish of Klippan,Sweden,male,economist,economist; politician; university teacher,Swedish economist and politician (1899-1979),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
betty_comden_q175078,Betty Comden,Q175078,https://www.wikidata.org/wiki/Q175078,https://en.wikipedia.org/wiki/Betty_Comden,literature,1917-05-03,2006-11-23,Brooklyn,United States,female,screenwriter,screenwriter; librettist; performing artist; stage actor; lyricist; songwriter; television actor; actor; musician,"American librettist, songwriter, actress (1917–2006)",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
betty_miller_q4898929,Betty Miller,Q4898929,https://www.wikidata.org/wiki/Q4898929,https://en.wikipedia.org/wiki/Betty_Miller_%28author%29,literature,1910-01-01,1965-01-01,Cork,United Kingdom,female,biographer,biographer; writer; journalist,Irish writer,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
betty_williams_q157690,Betty Williams,Q157690,https://www.wikidata.org/wiki/Q157690,https://en.wikipedia.org/wiki/Betty_Williams,prominent_figure,1943-05-22,2020-03-17,Belfast,United Kingdom,female,peace activist,peace activist,Northern Irish peace activist (1943–2020),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bianca_schroeder_q102311242,Bianca Schroeder,Q102311242,https://www.wikidata.org/wiki/Q102311242,https://en.wikipedia.org/wiki/Bianca_Schroeder,science,,,,,female,computer scientist,computer scientist,Ph.D. Carnegie Mellon University 2007,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bibi_jamal_khatun_q4903021,Bibi Jamal Khatun,Q4903021,https://www.wikidata.org/wiki/Q4903021,https://en.wikipedia.org/wiki/Bibi_Jamal_Khatun,religion,,1647-05-02,,,female,,,Indian Sufi saint,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
big_eyes_q98593529,Big Eyes,Q98593529,https://www.wikidata.org/wiki/Q98593529,https://en.wikipedia.org/wiki/Big_Eyes_%28Wichita_woman%29,prominent_figure,1520-00-00,1600-00-00,,,female,explorer,explorer; cartographer,"Wichita Indian, captive of Coronado’s expedition",1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
billy_goldenberg_q328637,Billy Goldenberg,Q328637,https://www.wikidata.org/wiki/Q328637,https://en.wikipedia.org/wiki/Billy_Goldenberg,literature,1936-02-10,2020-08-03,Brooklyn,United States,male,composer,composer; film score composer; songwriter,American composer and songwriter (1936-2020),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
björn_sveinsson_björnsson_q9174034,Björn Sveinsson Björnsson,Q9174034,https://www.wikidata.org/wiki/Q9174034,https://en.wikipedia.org/wiki/Bj%C3%B6rn_Sveinsson_Bj%C3%B6rnsson,literature,1909-10-15,1998-04-14,Reykjavík,Iceland,male,journalist,journalist,Icelandic journalist,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
blessed_gerard_of_clairvaux_q1512844,Blessed Gerard of Clairvaux,Q1512844,https://www.wikidata.org/wiki/Q1512844,https://en.wikipedia.org/wiki/Gerard_of_Clairvaux_%28died_1177%29,prominent_figure,1120-00-00,1177-01-01,Italy,,male,Catholic monk,Catholic monk,Italian Cistercian abbot and martyr,1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bob_dylan_q392,Bob Dylan,Q392,https://www.wikidata.org/wiki/Q392,https://en.wikipedia.org/wiki/Bob_Dylan,literature,1941-05-24,,Duluth,United States,male,songwriter,songwriter; film actor; poet; guitarist; autobiographer; painter; record producer; film director; lyricist; composer; screenwriter; disc jockey; actor; singer; radio personality; designer; writer; musician; director; author; artist; pianist,American singer-songwriter (born 1941),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
bogdan_filov_q463311,Bogdan Filov,Q463311,https://www.wikidata.org/wiki/Q463311,https://en.wikipedia.org/wiki/Bogdan_Filov,politics,1883-04-10,1945-02-02,Stara Zagora,Bulgaria,male,anthropologist,anthropologist; art historian; archaeologist; historian; politician; university teacher,Bulgarian politician and archaeologist (1883-1945),1,wikidata_api_structured,Imported from Wikidata API; missing fields intentionally left blank.
